Gender,Hight,GenType,HairColor,EyeColor,Income,WeeklyWorkingHoours,PlaceOfResidence,EmptyEyes
Female,162.17288161030606,I,Blond,Blue,439576.6821425605,57.89212749908366,Copenhagen,yes
Male,179.18240298825032,J,Blond,Blue,98993.53303695066,14.538776628263843,Aarhus,no
Male,175.28833463123564,I,Dark,Green,449025.488698242,50.72222360357224,Other,no
Female,156.46606457634567,I,Blond,Blue,403657.2818772313,42.66182255782151,Other,no
Male,182.27534091213624,J,Red,Brown,126774.45391314739,27.484768854760723,Other,yes
Male,183.75219028222594,J,Red,Brown,217677.56560744063,36.47959474281795,Other,yes
Male,175.2876726728417,I,Dark,Green,588918.7950476811,72.35529081547256,Other,no
Female,160.08058446970097,I,Blond,Blue,327148.88115504984,48.699246475730526,Copenhagen,yes
Male,182.64764628339702,J,Blond,Blue,347982.63881938014,44.50718955172147,Other,no
Male,181.5279676468487,J,Red,Brown,218807.29779898393,33.72725201299227,Other,yes
Female,160.23782313271283,I,Blond,Blue,465894.4867948645,40.38955837238274,Other,no
Female,163.9711113800501,I,Red,Brown,210751.04734063926,35.23360227452556,Copenhagen,no
Female,158.4285387491091,I,Red,Brown,284337.6469046809,31.534675775040533,Aarhus,no
Female,162.61061593354617,I,Red,Brown,408979.00981224136,45.31434522720155,Other,yes
Male,175.47738938351557,I,Dark,Green,407468.1771195153,45.74125784260024,Other,no
Male,175.39346959243596,I,Red,Brown,294478.4864386314,28.39308523932642,Other,no
Male,176.34500836531492,J,Dark,Brown,350343.29298387695,38.755565038206726,Copenhagen,no
Male,181.83694354908366,J,Blond,Blue,383713.40249935875,65.01033036188696,Copenhagen,yes
Female,163.64284775327062,I,Blond,Blue,397263.53840895154,52.9556896071752,Other,yes
Male,179.76911370598825,J,Dark,Green,451331.55264272727,46.08096876011313,Other,no
Male,181.6380093430376,J,Dark,Green,346632.7645780329,57.841202496286854,Copenhagen,no
Female,163.90124518322185,I,Dark,Green,237096.43536990893,34.28995208345379,Copenhagen,no
Female,158.31176744607055,I,Blond,Blue,505340.53718110896,62.31996505664445,Copenhagen,yes
Female,165.5911487901431,J,Dark,Green,374349.70601789886,41.48645414428748,Other,no
Female,159.0220866546319,I,Blond,Blue,426431.53037798963,53.789853967204856,Aarhus,yes
Female,167.78199351858365,J,Red,Brown,362345.6340235801,32.52890134026442,Other,yes
Female,163.0965391733044,J,Dark,Green,199790.42360206976,37.16359071598423,Copenhagen,no
Female,160.66888485953444,J,Blond,Blue,282449.1554961804,40.20868673945472,Copenhagen,no
Male,172.6994562382635,I,Blond,Blue,308536.7837848066,36.671433517065026,Other,no
Female,162.0519735552092,I,Red,Brown,450512.5717971065,61.43550147005314,Copenhagen,yes
Female,160.04860986633955,I,Dark,Green,197251.26170262514,37.78596769301086,Copenhagen,no
Female,158.71742794796614,I,Red,Brown,413616.03603172896,53.81123255820602,Copenhagen,yes
Male,185.6879630888503,K,Dark,Green,362633.76403804857,44.95611198495985,Other,no
Female,161.50082233079132,I,Red,Brown,386698.04609603394,51.92479176470031,Other,yes
Female,157.59683689056524,I,Blond,Blue,281347.283728811,32.07881883059769,Other,no
Male,179.21065312384326,J,Red,Brown,429675.4385629427,62.3015120239542,Copenhagen,yes
Male,188.4250439951601,K,Red,Brown,302712.58236059797,43.511001134340475,Other,no
Male,175.96158319687274,I,Blond,Blue,363311.6577603611,35.97253608422176,Copenhagen,no
Male,177.52662328050383,I,Red,Green,391867.5358413579,53.66664054236889,Copenhagen,no
Male,180.79656394645676,J,Blond,Blue,248827.7479327061,40.228819609256405,Copenhagen,no
Female,162.0481130087135,I,Dark,Green,262395.63938612904,30.8117814279418,Other,no
Male,176.83351004164342,I,Red,Brown,172394.32709369282,24.54312893127632,Other,no
Male,183.26089724339874,J,Blond,Blue,277866.3674542765,31.777266346048833,Copenhagen,no
Male,181.5815895556634,J,Dark,Green,211670.0896196005,39.27426809694202,Copenhagen,no
Male,177.56703887233033,J,Blond,Green,352567.6430669912,42.71493982653482,Other,no
Female,161.66216544068251,I,Red,Brown,347317.56753858464,37.964851458195454,Other,no
Female,164.8520690390665,J,Red,Brown,431551.7851430739,53.11726070175895,Copenhagen,yes
Male,176.8972837930356,I,Red,Brown,399724.05530682043,55.41167712820057,Copenhagen,yes
Male,189.33053779450753,K,Blond,Blue,333432.69121797686,45.13733743561118,Other,yes
Male,186.03058421862158,K,Blond,Blue,312370.26844987244,45.940343522393036,Copenhagen,yes
Male,174.07305509914931,I,Red,Green,482528.4891571894,55.89238762367263,Other,no
Male,176.17240180733685,I,Blond,Blue,199168.57912794146,21.34714653909996,Aarhus,no
Female,166.83546118569913,J,Red,Brown,324659.35469630774,38.18601529320396,Copenhagen,yes
Male,176.23893947742943,I,Dark,Green,235181.4233068991,31.333661007360384,Other,no
Male,175.30801792243494,I,Blond,Blue,111702.45895693605,18.750931364056484,Copenhagen,no
Male,187.8401060870558,K,Red,Brown,245005.19286328848,29.051214244600768,Copenhagen,no
Male,182.02671000305313,J,Red,Brown,184554.8123611478,21.971038592085804,Aarhus,yes
Male,184.42825197214276,J,Blond,Blue,402923.4312751695,46.25101505760889,Copenhagen,yes
Female,162.37577575102787,I,Blond,Brown,391315.6254529421,43.57153832830098,Aarhus,no
Female,160.18385249932834,I,Dark,Green,358511.52248744713,47.433561040713926,Other,no
Female,161.44520424888418,I,Blond,Blue,329209.66217814427,46.11302299179953,Other,yes
Female,161.69485053900712,I,Dark,Brown,324372.1053015441,49.71932338814707,Other,yes
Female,157.96117558041766,I,Red,Brown,429473.96677743027,51.608128589512205,Copenhagen,yes
Male,175.02983919047784,I,Blond,Blue,218506.265399363,22.995987184716633,Aarhus,no
Female,175.260103604436,K,Red,Brown,306217.8177949906,35.18289435167663,Other,no
Male,171.99550914719154,I,Dark,Green,408698.24466193013,51.68320299407445,Copenhagen,no
Female,163.45620741730315,I,Dark,Green,438973.32747133495,56.323865025679304,Other,no
Male,182.56218020700211,J,Dark,Green,348850.3442348237,38.49083197986728,Copenhagen,no
Female,161.22267880210444,I,Red,Brown,395082.07238434645,47.294559781489696,Other,yes
Male,175.4965742223112,I,Red,Brown,306395.0473187131,42.82125925487382,Copenhagen,no
Male,182.54455324147258,J,Dark,Green,348482.2889640517,37.381468882387026,Copenhagen,no
Female,162.539497523454,I,Dark,Green,385715.01675203146,58.627384410332496,Other,no
Male,179.92788534636804,I,Dark,Green,369557.3350650604,51.15191908032927,Other,no
Male,186.5021845529361,K,Blond,Blue,238738.31884014292,42.17477350784016,Copenhagen,no
Female,163.01325955846707,I,Blond,Blue,214638.06809683586,27.79405565383324,Other,no
Female,171.53065970731967,K,Blond,Blue,471102.7793315938,61.637036673255054,Copenhagen,no
Male,173.59543842621085,I,Blond,Blue,406495.88369582186,52.00507385239613,Copenhagen,yes
Female,157.30339022764045,I,Dark,Blue,153654.04985643993,40.52194164173518,Copenhagen,no
Female,162.9119533925971,J,Red,Brown,406443.74373241334,57.871049331714715,Copenhagen,yes
Male,179.39009789695834,J,Blond,Blue,424314.3788020277,49.260301323255675,Copenhagen,yes
Male,173.64944839923066,I,Red,Brown,254178.5336932022,40.5790979585054,Other,no
Female,172.3080147264089,K,Dark,Green,276469.99724486936,45.1801360683736,Copenhagen,no
Female,168.56499773849166,J,Red,Brown,311999.95803301776,32.416683222113974,Other,yes
Female,163.60657300855664,I,Blond,Blue,560224.1641443542,76.69418974786896,Copenhagen,yes
Male,189.92489201597192,K,Red,Brown,435324.6028301467,53.92069331171762,Copenhagen,yes
Female,166.84348466852012,J,Red,Brown,227581.6734594331,39.71996358625309,Other,yes
Female,160.63803857868754,I,Blond,Blue,74837.24182801013,23.136456100876813,Copenhagen,no
Male,173.3379212315641,I,Blond,Green,302452.20141176454,31.932186393656927,Other,no
Male,177.34188606252258,I,Dark,Green,361589.32438088127,40.65405953834771,Other,no
Male,173.70296879579143,I,Blond,Blue,201046.96991399542,36.379305580783,Copenhagen,no
Female,172.80565136895711,K,Dark,Green,331763.0825024244,35.69730488911435,Other,no
Male,180.41943443601764,J,Red,Blue,246895.2292718917,26.090773434354354,Other,yes
Male,176.00321203203427,I,Dark,Green,297286.8038763613,39.43400634304406,Aarhus,no
Male,178.14114119239454,J,Red,Brown,513035.7013723536,62.462011212185985,Copenhagen,yes
Male,175.89567291715153,I,Red,Brown,408826.57654621056,59.82773665622969,Copenhagen,yes
Male,189.98025529738314,K,Red,Green,270823.5024759934,39.521703592888656,Copenhagen,no
Female,166.6197506547683,I,Blond,Blue,237364.97477182152,27.435143996550572,Other,no
Female,173.2169506685212,K,Red,Brown,312197.3144981761,44.823409089284425,Copenhagen,no
Female,160.8745005706371,I,Red,Brown,303293.8125405633,38.39078263342876,Other,no
Male,180.1802815854417,J,Blond,Blue,265423.16050415614,26.88357877374176,Other,no
Female,159.5691040610121,I,Dark,Green,402078.4729373825,56.981331908324265,Other,no
Male,175.8151600717885,I,Blond,Blue,517341.85800681845,73.19439618152745,Copenhagen,yes
Male,174.75713061198934,I,Dark,Green,337412.70257480507,49.906498786309015,Aarhus,no
Female,164.99792730618609,J,Blond,Blue,510715.5743950199,65.30389439073859,Copenhagen,yes
Male,181.9217318201342,J,Dark,Green,405510.14609194995,53.426697838373585,Copenhagen,no
Female,168.86505411744903,J,Blond,Blue,309521.94186201587,38.78023354350402,Other,no
Female,169.17203249012871,J,Dark,Brown,396075.4996903581,58.79540798195254,Other,yes
Male,180.41156772223522,J,Red,Brown,471970.3766814353,46.761017955397534,Copenhagen,yes
Female,165.68713361151637,I,Dark,Green,234800.91043661884,43.115309345782805,Other,no
Male,174.62369493885748,I,Red,Brown,430839.18260561745,54.89211092697112,Other,yes
Female,169.65850180237734,J,Red,Brown,325953.7746798184,46.3099216334983,Copenhagen,yes
Male,172.37746899257846,I,Dark,Green,185365.13420479518,36.13735378369029,Copenhagen,no
Male,180.24437571088936,J,Blond,Blue,203801.08005085296,31.186042952518637,Other,no
Male,177.78048176322892,I,Dark,Green,332258.55884498375,45.95132878271083,Other,no
Male,176.1709218762169,I,Dark,Green,385576.9136212036,45.989962520924976,Other,no
Female,160.6693383081461,I,Blond,Blue,336032.45397954644,38.202570936137334,Other,no
Male,185.09000618849606,K,Blond,Blue,290913.30232323206,39.026613019356944,Copenhagen,no
Female,159.7418689827847,I,Red,Brown,369995.4021363441,39.34358415291161,Other,no
Male,181.62612771337393,J,Dark,Green,138719.69514609803,27.446341132906497,Aarhus,no
Male,174.8637488484385,I,Blond,Brown,390057.5894115508,52.39723713551724,Other,yes
Female,158.4776646550361,I,Dark,Green,151577.47724754972,25.241218105133065,Copenhagen,no
Male,176.8434128379795,I,Blond,Blue,268952.4868660687,40.106115455951596,Other,no
Female,167.8066487833701,J,Dark,Green,432904.2814180895,54.396192326168105,Copenhagen,no
Male,181.8326592869678,J,Dark,Blue,116793.2158614854,14.94082393164529,Other,no
Female,161.12032375395037,I,Red,Brown,225611.48457898886,27.48133684601992,Other,no
Female,168.13032782395462,J,Dark,Green,235571.74013447753,34.32848679673821,Copenhagen,no
Male,179.48415758051388,J,Red,Brown,148110.9072292415,19.525095447387862,Other,yes
Female,163.7543699637912,I,Red,Brown,268567.26384857163,41.07152312163567,Copenhagen,no
Male,179.83393728855407,J,Red,Brown,354227.01597114926,38.81298110126999,Other,yes
Female,161.99575885553887,I,Dark,Green,366528.45312379295,47.937964872033604,Other,no
Female,158.81703150540338,I,Red,Brown,315620.5651910447,39.4383380513779,Other,no
Female,165.5889023277322,I,Red,Blue,141807.51475908514,30.894225536647994,Copenhagen,no
Male,178.476530145749,J,Red,Blue,367136.19053297635,54.31759952785542,Copenhagen,yes
Male,180.27603986238688,J,Dark,Brown,138884.0399763755,21.406234381353343,Other,no
Male,173.402673575597,I,Red,Brown,292359.00213140197,42.07865375204017,Other,no
Female,161.97342872139174,I,Red,Brown,196416.36212691234,23.240689957112963,Other,no
Female,162.09384761017287,I,Dark,Green,374070.2388797083,33.65474789030031,Aarhus,no
Male,185.95258103216034,K,Blond,Blue,360163.10522001854,36.09611604793356,Aarhus,no
Female,159.1052337097411,I,Blond,Blue,371713.942499734,52.1966510949964,Other,yes
Female,159.55442344572185,I,Dark,Brown,366882.6774179027,31.485651411334835,Aarhus,no
Male,175.35323062419064,I,Red,Brown,149097.62245305046,20.67546190899761,Other,no
Female,159.43358496693546,I,Red,Brown,400521.56368519185,50.971477050134865,Copenhagen,yes
Male,176.639380209235,I,Red,Blue,307753.5605952538,32.25852763756356,Other,no
Female,164.36199635694004,I,Red,Brown,543909.8820247923,62.00632035670882,Other,yes
Male,188.60439176737063,K,Dark,Green,371809.76407764875,48.722505051390684,Other,no
Female,160.82973292329922,I,Blond,Blue,378425.5236699345,48.600577118659224,Copenhagen,yes
Male,190.5511098074925,K,Red,Brown,344700.0642626663,54.99825426672788,Copenhagen,yes
Female,161.0490224670652,I,Blond,Blue,326897.7263583564,49.45952534745558,Copenhagen,yes
Female,175.27616839449362,K,Blond,Blue,195133.30769804603,20.510937823823472,Other,no
Male,172.20823265408902,I,Dark,Brown,384852.49682122166,46.43889795205604,Copenhagen,yes
Male,175.08086692901944,I,Dark,Green,423249.78664851986,50.000235472501835,Other,no
Male,182.16885510139326,J,Dark,Green,393777.32105610997,44.349294358111905,Copenhagen,no
Male,179.3126935123453,J,Red,Brown,256873.1422542971,34.8618799342107,Other,yes
Male,176.9693517145827,I,Blond,Blue,271122.13662068377,51.821856819462496,Copenhagen,yes
Female,158.8850009819083,I,Red,Brown,115168.80265251739,25.19980135095259,Other,no
Female,161.97899966632053,I,Red,Green,513983.4114216034,56.92006300676504,Copenhagen,no
Female,164.09022386242617,I,Blond,Blue,226888.7545778745,27.44630145214139,Other,no
Female,161.38584271108323,I,Dark,Brown,172243.32369217748,23.793550041020524,Other,no
Male,184.40366886969147,J,Blond,Blue,263697.4228117409,35.618363289866195,Other,no
Male,173.62943341448664,I,Dark,Green,405275.6132533055,39.01414196392682,Aarhus,no
Male,185.95045170175806,K,Blond,Blue,131014.47615274595,21.43697956261594,Other,no
Male,176.63050187653252,I,Dark,Green,306587.8094508856,45.051669983916305,Copenhagen,no
Female,160.4873079883212,I,Blond,Blue,317765.2101050543,42.45896679254379,Copenhagen,no
Male,177.33768874269074,I,Red,Brown,278988.17329328967,39.07644650659027,Other,no
Male,178.44597127192358,J,Blond,Blue,310480.35580020974,32.07912379261077,Other,no
Male,174.9587538507596,I,Blond,Blue,370389.39397139964,43.81798677149075,Other,no
Male,171.55160116529353,I,Red,Blue,380689.1271844664,51.36586478795186,Other,yes
Female,174.49839897862537,K,Dark,Brown,379063.9931297481,45.336197093722134,Other,yes
Male,185.67868103436663,K,Dark,Green,275660.61515576986,35.62779299785598,Copenhagen,no
Female,161.9738582327609,I,Dark,Green,228447.80837980704,28.453845426912974,Other,no
Female,163.82146943735262,I,Blond,Blue,362201.302871875,33.37421472207828,Other,no
Male,175.11567070459608,I,Red,Green,353446.0765776187,41.64750478539862,Aarhus,no
Male,174.79248875656035,I,Blond,Blue,327321.55889602046,33.17429927487348,Other,no
Female,161.37447943471145,I,Dark,Green,435280.57299301325,52.809937894446335,Other,yes
Female,158.5204451636606,I,Dark,Green,196786.676868569,25.51288846707157,Copenhagen,no
Male,178.16393304017143,J,Red,Brown,202490.16663405046,36.18762653940241,Aarhus,yes
Male,175.91996464821736,I,Dark,Green,289400.1599593448,32.585211788596624,Other,no
Male,177.37718278395263,I,Dark,Green,320016.5864553259,43.09365376385235,Copenhagen,no
Female,165.73991653732577,J,Dark,Green,433606.98854527413,51.84524292178993,Other,no
Male,176.03684953086395,I,Red,Brown,442919.7992728015,49.89517283436163,Other,yes
Male,184.92197006423459,K,Blond,Blue,393514.1550349109,40.026334464195365,Aarhus,no
Male,173.2991887566826,I,Dark,Green,238574.90776211902,38.71427441145277,Copenhagen,no
Female,160.57014600526227,I,Dark,Green,184596.475868952,23.90615352383515,Other,no
Male,177.25434782882868,J,Red,Brown,221553.45550781436,37.40885411551927,Copenhagen,yes
Female,159.1677273158426,I,Blond,Brown,217447.3641079015,40.25045159525318,Other,no
Female,170.9571938639675,K,Dark,Blue,421157.9944969001,56.62741481920179,Copenhagen,yes
Male,176.82704906140245,I,Red,Blue,240726.0079977042,29.680410897297783,Copenhagen,no
Male,182.02946699570785,J,Blond,Blue,264573.4816063271,39.71788487451147,Other,no
Male,177.1327696049481,J,Blond,Green,396856.85159955744,53.2417634721881,Copenhagen,no
Female,160.64962542826706,I,Dark,Green,152842.91393060356,37.04166820944084,Copenhagen,no
Male,178.13790670347197,I,Red,Brown,458713.7498841984,59.40489001359098,Copenhagen,yes
Female,162.38820641071166,I,Blond,Blue,307263.7969896619,48.41283050998325,Other,yes
Female,159.08035247668957,I,Dark,Green,372599.8355639754,42.60272978575906,Copenhagen,no
Female,175.66545520359898,K,Red,Brown,264718.12942431483,41.029545908012864,Copenhagen,no
Female,160.64157912785603,I,Blond,Blue,296728.46126775286,38.76743164737987,Aarhus,no
Female,164.64305659947743,I,Dark,Green,461017.7400200542,49.15363528375749,Other,no
Male,177.8913601227763,I,Red,Brown,359879.76158409985,44.7287654965028,Other,no
Male,177.0108598194343,I,Dark,Green,366016.6665868495,56.03135905680368,Other,no
Female,168.72030982987434,J,Blond,Blue,362047.4851981791,52.12886473063101,Copenhagen,yes
Male,173.1915087141673,I,Dark,Green,312559.07602176256,42.66880455814794,Copenhagen,no
Female,159.7134574294582,I,Dark,Green,402705.8830391801,53.07023269326143,Copenhagen,no
Female,158.3663088873824,I,Red,Green,234789.02499975322,38.61187409944594,Copenhagen,no
Male,177.5408426478646,I,Dark,Green,360674.2130186963,50.01402484475656,Aarhus,no
Male,171.91704538430955,I,Blond,Blue,225872.0003298953,48.27901758138686,Copenhagen,yes
Female,159.5631742322153,I,Blond,Blue,168409.59843222087,28.61548265341238,Other,no
Female,172.2712549280193,K,Blond,Blue,429906.72041441716,48.98858811467357,Other,yes
